Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount
1,1,1,Line,-1,0,526.575730545949,0.169831752763945,525.590144504252,0.985558815012769,-0.169333464355476,528.689099881526,0.179853499792478,0.530335877771499,0.0335393020727257,0,0,541.190476190476,1
1,1,2,Psi,-0.316227766016838,0.948683298050514,292.138665705175,0.95810738119173,235.849528301415,0.360399279202162,0.932798134405597,473.590943771352,3.49559009042169,6.62211399280972,4.15431287940275,473.590943771352,1,506.888888888889,2
1,1,3,Pound,-0.447213595499958,0.894427190999916,328.671568590896,0.697075630724769,222.081066279861,0.783497679089534,0.621394711002044,898.707526915177,5.37343214923537,10.8651114546333,8.68383275143058,898.707526915177,1,545.766666666667,4
1,1,4,Infinity,-0.707106781186547,0.707106781186547,225.01555501787,0.531273413841814,81.6884324736373,0.636565036509687,-0.77122302500212,588.718129460618,-2.35619449019234,12.7380757597741,3.88153534033494,588.718129460618,1,601.862068965517,1
1,2,1,Line,-1,0,247.291326172189,0.0485448263888282,234.3074902772,0.998687663476589,-0.0512147519731584,260.463003051237,6.93889390390723E-18,0.225688144205764,0.0107533894214253,0,0,570.076923076923,1
1,2,2,Infinity,-0.948683298050514,0.316227766016838,218.197158551618,0.321750554396642,20.6155281280883,-0.242535625036333,-0.970142500145332,502.00180068041,-1.03037682652431,10.5768214756784,4.04737596861863,0,0,630.377049180328,1
1,2,3,Pound,0,-1,342.854196415911,0.604991260230363,223.394270293578,0.966900358349118,0.255154261231017,860.392757768139,1.72116775480203,9.60769778125924,6.48702465240196,860.392757768139,1,584.372881355932,4
1,2,4,Psi,0,-1,263.91096983642,0.750559718001069,130.268952555857,0.974906126964866,0.222616359700639,476.359830228871,2.57025517375617,7.69987316403868,3.69118463647933,476.359830228871,1,542.490196078431,2
1,2,4,Psi,0,1,257.503398035832,1.22202532321099,228.019735987918,0.0131567558702855,0.9999134461417,429.361131898002,3.14159265358979,8.71404116096451,7.03463447958511,429.361131898002,1,619.810810810811,2
1,3,1,Infinity,0.447213595499958,-0.894427190999916,158.773423468791,0.387523805780279,5.3851648071345,0.928476690885259,0.371390676354104,373.716703024453,0.927295218001613,12.4070381359725,5.55952964666216,0,0,581.532258064516,1
1,3,2,Pound,-0.316227766016838,0.948683298050514,337.843158877015,0.65948553771165,217.609742428964,0.942053410439194,0.335462921766152,815.426883680337,5.17120570909152,10.3975550713001,8.64456311308169,815.426883680337,1,650.722222222222,4
1,3,3,Line,-1,0,394.102778472824,0.0228386678460306,387.063302316301,0.999836454874637,-0.0180848971165955,401.827697238264,0.110657221173896,1.21062331479832,0.444684150033919,0,0,595.090909090909,1
1,3,4,Psi,0,-1,180.424499445059,0.82067763699104,90.0222194794152,0.99975317783161,0.0222167372851469,348.727549831271,2.58299333824623,4.50765339464303,1.10705204631979,348.727549831271,1,543.260869565217,2
1,3,5,Infinity,-0.8,-0.6,257.47232861028,0.299641135544059,12,0,-1,603.127622332172,-1.54754470398443,10.8443593460844,5.18544998522764,0,0,620.285714285714,1
1,4,1,Line,-1,0,363.269872133652,0.0385483877355626,348.173807171074,0.999500803427788,0.0315934162003037,379.203485961119,0,1.74364286191108,0.512028091854179,379.203485961119,1,624.230769230769,1
1,4,2,Pound,0,1,347.397466887714,0.750788770591902,191.400104493179,0.862068494878381,0.506791781837594,939.597699357316,1.21132781993139,5.97040374392086,3.01084182874736,0,0,591.633333333333,4
1,4,3,Infinity,-0.832050294337844,-0.554700196225229,246.981780704569,0.270513386993223,17.7200451466693,-0.28216632399155,-0.959365501571271,538.877426971133,-1.96558744649466,11.0138712555153,4.71311801268121,0,0,566.544117647059,1
1,4,4,Psi,-1,0,268.001865665148,1.07710767457451,232.174503337468,0.0387639463878529,0.999248395775765,516.489558506343,4.87753765779932,8.33870359873187,6.22260790527395,516.489558506343,1,536.869565217391,2
1,4,5,Pound,0,1,372.592270451227,0.699892869719244,229.24222996647,0.81136883037303,0.584534533709602,945.724756765398,8.01913031138911,12.6837403817979,10.7930037184326,945.724756765398,1,579.589285714286,4
1,4,6,Psi,0,-1,275.974636515749,1.12497503025998,223.403222895284,0.111905279055523,0.993718878013045,463.09897768623,8.63937979737193,9.78450671146045,7.02030375489542,463.09897768623,1,452.866666666667,2
1,5,1,Pound,0,1,259.624729176556,0.601890599478535,156.780100778128,0.918483910172923,0.395458350213342,707.055212936683,-1.04172600616944,12.6602332720745,12.9795924844558,707.055212936683,1,569.552631578947,4
1,5,2,Line,1,0,348.035917686666,0.0143668275451437,348.022987746499,0.999933947620391,0.0114934936508091,348.62918980462,-0.321750554396642,0.777487032959073,0.0988460241181866,0,0,535.238095238095,1
1,5,3,Psi,0,1,276.826660565777,1.11037972432138,248.453214911782,0.0603735395628752,0.998175854106204,501.583889522819,3.78509376238308,7.64701122506994,4.03966369682694,501.583889522819,1,529.674418604651,2
1,5,4,Line,-1,0,295.54864235858,0.0609413944394145,293.552380334413,0.998118290392386,0.0613178471913411,298.886162848693,-1.66533453693773E-16,2.07477621029928,0.916468330403639,0,0,547.565217391304,1
1,5,5,Line,-1,0,337.783954621885,0.0681435858674845,336.072908756418,0.999783056728112,-0.0208288136818357,343.716195845673,-1.24904577239825,1.54320248317506,0.594621754011413,0,0,586.5,1
1,5,6,Infinity,0,-1,237.255136930689,0.295090206022044,16.4012194668567,-0.609710760849692,0.7926239891046,507.537949018154,-3.88578058618805E-16,8.2647883298493,3.3467901641642,0,0,558.745454545455,1
1,5,7,Line,0.989949493661166,0.14142135623731,336.594711782583,0.0594536593086569,336.594711782583,0.998233151734817,0.0594186399842153,337.265368122908,-0.179853499792478,0.512920935952907,0.0696919427860511,0,0,541.933333333333,1
1,6,1,Line,0,1,326.583833035256,0.125874173021048,325.779066239683,0.994539040644268,0.104365207968843,329.942037721424,1.05165021254837,1.46390294553945,0.288527773585974,0,0,524.083333333333,1
1,6,2,Pound,0,-1,316.660701698206,0.623920541444569,198.909527172531,0.819468038142869,0.573124885572313,827.212663455605,4.5526332766908,10.6464466101028,8.60460927128849,827.212663455605,1,569.55223880597,4
1,6,3,Psi,1,0,371.238467834356,1.05532543823272,323.618602679141,0.0618011444163778,0.998088482324501,669.192488916111,6.48058086702947,6.70888340113508,3.53507639315115,669.192488916111,1,527.936170212766,2
1,6,4,Pound,0,-1,289.663597989116,0.72922261018477,190.065778087482,0.815507144735217,0.578747005941122,801.320151680831,0.124354994546762,12.7762209017806,9.3407942224874,801.320151680831,1,522,4
1,6,5,Infinity,-1,0,262.011450131478,0.195898554980132,18.1107702762748,-0.993883734673619,-0.110431526074847,561.629027042524,0.352990387826911,9.81759381726385,5.14967985580422,561.629027042524,1,481.242424242424,1
1,6,6,Line,0,1,286.681007393235,0.108345977215383,286.681007393235,0.994136314056797,0.108134125388634,287.873223680711,1.5707963267949,1.94825546175635,1.79074482392512,0,0,483.458333333333,1
1,6,7,Infinity,-0.707106781186547,0.707106781186547,215.675682449367,0.330547981390422,4.12310562561766,-0.242535625036333,-0.970142500145332,513.367215728965,-1.10714871779409,11.345640955071,6.13799919575435,513.367215728965,1,494.333333333333,1
1,6,8,Psi,-0.447213595499958,0.894427190999916,310.01451578918,1.16632808982798,285.567855333894,-0.0630323044551141,0.998011487205973,613.178148573028,7.7357241248354,9.57880173244885,6.15902400817812,613.178148573028,1,511.77358490566,2
1,7,1,Pound,0.707106781186547,-0.707106781186547,287.784641702784,0.5320764280617,201.63829001457,0.828215712342792,0.560409434100213,801.592791077827,1.93949222945295,11.6056520432017,7.68483861313759,801.592791077827,1,528.5875,4
1,7,2,Psi,-0.447213595499958,-0.894427190999916,245.153013442625,1.13269060719138,216.020832328736,0.166650593889093,0.986016013843798,444.092601471485,7.39033402497368,9.76851666576124,5.45911768201878,0,0,468.163636363636,2
1,7,3,Line,-1,0,291.233583228308,0.123929100194318,282.704793026224,0.99396970596793,0.109655020943081,303.731571244698,1.5707963267949,3.78509376238308,1.92311521754521,303.731571244698,1,500.84,1
1,7,4,Line,-1,0,333.061555872184,0.111320351050169,331.074009852782,0.993735509913012,0.111757488956783,341.677110892968,-1.5707963267949,3.507212422349,2.15760659551703,0,0,564.545454545455,1
1,7,5,Psi,0,1,266.833281282527,1.1540940660555,230.672928624059,0.177740839571254,0.984077331284745,450.256884611833,3.04192400109863,7.50890062430681,4.00450329597099,450.256884611833,1,374.588235294118,2
1,7,6,Infinity,-0.948683298050514,0.316227766016838,242.330353030734,0.293037820828515,24.0208242989286,-0.999133073092352,0.0416305447121813,537.14174664543,-0.519146114246522,10.2398868312954,4.10127772728263,537.14174664543,1,464.054794520548,1
1,7,7,Infinity,-0.707106781186547,-0.707106781186547,258.383436001614,0.270325346378667,11.0453610171873,-0.0905357460425185,-0.995893206467704,562.444904496733,-0.785398163397448,10.2515983267485,4.01177843175169,0,0,515.6875,1
1,7,8,Pound,0,1,354.492595127176,0.602868488013462,217.448844558898,0.827780898836852,0.561051498100533,925.005050310347,4.71238898038469,10.6446141567233,6.29847078725355,0,0,528.520547945206,4
1,7,9,Psi,0,-1,245.252930665466,1.06884629176386,217.524711239896,0.179289974815731,0.983796272065805,416.280630054755,3.33898821343967,6.77005253841991,4.39374897694909,0,0,482.886363636364,2
1,8,1,Psi,-0.707106781186547,-0.707106781186547,229.505991207201,1.13443239414032,209.02152999153,0.138741688481446,0.990328603988251,409.734721428793,3.14159265358979,6.69739650916888,4.11982595481677,409.734721428793,1,498.148148148148,2
1,8,2,Pound,0,-1,263.590591637866,0.720971323971895,163.783393541592,0.854787515221729,0.518978134241764,717.372103585384,5.03413953478133,13.3637141413278,12.6766883034979,717.372103585384,1,573.36,4
1,8,3,Line,1,0,252.239965112589,0.0436231013481547,252.239965112589,0.999048663392886,0.0436092670528641,252.937991183516,-0.785398163397448,2.21406729356129,0.853251342462182,0,0,635.52380952381,1
1,8,4,Pound,0,1,343.372975057735,0.596887668600674,236.163079248218,0.901919134345837,0.431904937574063,879.889791982691,7.08205867551378,10.8480981418158,8.94695073381136,879.889791982691,1,558.953125,4
1,8,5,Pound,0,1,350.34268937713,0.70862627212767,169.62311163282,0.789986687015078,0.6131239958923,942.178615461906,1.5707963267949,11.2297293737115,7.57507755438601,942.178615461906,1,542.106060606061,4
1,8,6,Infinity,0,-1,295.367567617029,0.313185453358283,41.4004830889689,-0.79709214815401,0.603857687995462,615.054969674822,2.0344439357957,7.70375403282352,1.89218523691481,615.054969674822,1,545.52380952381,1
1,8,7,Psi,-1,0,271.621059566448,1.14173130040909,247.935475476988,0.177465527736001,0.984127017445097,483.429045219089,5.03413953478133,6.05266466854181,2.54380680798785,0,0,514.854166666667,2
1,8,8,Line,0.707106781186547,-0.707106781186547,338.289816577443,0.0413964555495341,338.053250243212,0.999842479718287,0.0177486830719223,340.071506879621,-0.643501108793284,1.34794696533173,0.276110243088426,340.071506879621,1,428.045454545455,1
1,8,9,Psi,0,1,266.101484400219,1.11555188134174,240.634577731464,0.116359004861083,0.993207220064241,452.559295787329,3.6052402625906,7.94419605142984,5.34613088793264,0,0,475.560975609756,2
1,8,10,Infinity,-1,0,267.166614680802,0.276757243775829,37.3630833845388,-0.963517909629941,0.267643863786095,559.419091658626,4.83674397493145,11.0985671288116,5.84180835540309,559.419091658626,1,554.367647058824,1
1,9,1,Line,-1,0,264.370951505645,0.0529806759041031,257.381040482783,0.998519547197151,0.0543940609368098,271.693722593772,-0.141897054604164,1.49055374311405,0.48740826793091,0,0,573.636363636364,1
1,9,2,Pound,0,1,268.218194759416,0.575593726533336,141.693330824002,0.924531869200788,0.381104739975897,739.030973958436,7.47188188359578,9.6895295957784,7.40459543805702,739.030973958436,1,591.42,4
1,9,3,Psi,0.371390676354104,-0.928476690885259,251.031870486598,0.998262102678598,199.461775786741,0.185499200807073,0.982644415086117,486.8907103309,3.7331923639249,6.35921961253706,3.26830890948497,0,0,594.046511627907,2
1,9,4,Psi,0.316227766016838,0.948683298050514,233.565836542933,0.964980880634942,173.219513912261,0.219374821818561,0.975640654929916,444.513326514167,6.25993368436912,6.89272539083444,3.32507887722504,444.513326514167,1,551.657142857143,2
1,9,5,Pound,0.0995037190209989,0.995037190209989,311.001607712886,0.694326584165619,181.011049386495,0.806580595465534,0.59112413503296,817.817211137566,1.51655095372531,6.52410864577646,4.6013756206243,817.817211137566,1,577.822222222222,4
1,9,6,Psi,0,1,274.754435814966,1.04036401006323,229.688920063637,0.178502297754026,0.983939494936824,525.188224147027,3.46334320798644,7.59402909956194,2.80920923822894,0,0,544.609756097561,2
1,9,7,Line,0,1,373.343005827081,0.0428691618911263,373.108563289561,0.999709030292408,0.0241216656102726,375.143415508419,1.81577498992176,2.2719565327563,1.87602418411012,0,0,592.777777777778,1
1,9,8,Infinity,0,-1,248.847342762586,0.25180116935586,2.23606797749979,0.447213595499958,-0.894427190999916,572.938062324091,2.0344439357957,6.55114080764781,1.5866199657332,572.938062324091,1,541.537037037037,1
1,9,9,Pound,-0.164398987305357,0.986393923832144,353.632577684805,0.657074935711654,193.829822266853,0.913172173043201,0.407574020736796,897.931537017632,1.46560763961124,6.09417062052242,4.537249557313,897.931537017632,1,654.826086956522,4
1,9,10,Line,-0.894427190999916,-0.447213595499958,401.498443334467,0.0498340176131314,399.281855335301,0.999294094305728,0.0375674471543507,404.508726954292,0.124354994546761,0.439449107116108,0.0341335807140388,0,0,609.473684210526,1
1,9,11,Psi,-1,0,257.124483470556,1.0497206442726,196.743487821071,0.294800100589597,0.955558946738695,456.389335483018,1.89254688119154,5.70092787537918,2.53018232118967,0,0,534.565217391304,2
1,10,1,Psi,0,-1,291.605898431427,1.23169393489895,244.663033578839,0.147141149496128,0.989115504946191,503.211454886747,4.17196948011411,7.07763187843606,3.66323241827271,0,0,498.333333333333,2
1,10,2,Pound,0,-1,351.400056915192,0.644070260695403,199.722307216795,0.916272210902092,0.400556157771406,909.67955589492,7.39033402497368,14.9450060344232,13.75038292157,0,0,589.474576271186,4
1,10,3,Infinity,-0.894427190999916,-0.447213595499958,229.172424170099,0.365920701642087,23.8537208837531,-0.838443616300637,-0.544988350595414,523.905473200259,0.927295218001612,11.6426016448307,5.938007222541,523.905473200259,1,588.7,1
1,10,4,Infinity,-0.707106781186547,-0.707106781186547,243.846263042926,0.395737491656979,15.0332963783729,0.997785157856609,0.0665190105237739,572.633698067982,3.6052402625906,10.8738518093564,4.00294005222041,0,0,576.280701754386,1
1,10,5,Psi,-0.707106781186547,-0.707106781186547,291.509862611885,1.1577966100742,257.629579047127,0.0698677537982055,0.997556262563267,529.320608107642,5.90565511175605,7.26602773464367,2.71726568212751,529.320608107642,1,548.53488372093,2
1,10,6,Psi,-1,0,278.095307403775,1.21833870396819,250.459577576902,0.107801826790632,0.994172402624717,475.392030399542,5.1760365893855,6.57690525595377,3.30120194333553,0,0,548.948717948718,2
1,10,7,Psi,-0.447213595499958,0.894427190999916,270.386760030886,1.15182096468695,247.977821588948,0.0887176113534362,0.996056818377215,488.423938848433,6.74683291618039,7.87396835681996,5.08924242353344,0,0,526.139534883721,2
1,10,8,Psi,-1,0,251.199124202295,1.1570182088221,194.280724725846,0.252212359559318,0.967671910145955,436.795367261198,3.14159265358979,6.5083080071982,2.50794588472445,436.795367261198,1,537.893617021277,2
1,10,9,Line,-1,0,245.051015096857,0.0204053306865381,243.032919580867,0.999864546823848,0.0164586756678823,248.452781636704,1.38777878078145E-17,3.92974960223369,5.03709129634753,0,0,503.125,1
1,10,10,Pound,0,1,340.640573038503,0.60591599667368,212.875550498407,0.892540263807428,0.450967712239543,821.945337879886,4.71238898038469,6.6034661379746,4.27234104097215,821.945337879886,1,567.450980392157,4
1,10,11,Infinity,0,-1,220.771374956084,0.341805171980889,2,0,-1,509.081175083797,2.11121582706548,7.53003736995272,1.87649970118295,509.081175083797,1,563.803571428571,1
1,10,12,Pound,0,1,306.104557300279,0.669638945676638,175.504985684168,0.735021854206145,0.678043415895591,758.802604758809,4.22783849293828,7.29244950681147,4.35687915973118,0,0,626.76,4
1,11,1,Pound,0,1,281.113855937412,0.554451526158787,180.679273852869,0.891081730443005,0.453842868921282,749.755707010713,1.5707963267949,8.26853686316593,4.89447255860085,749.755707010713,1,512.753424657534,4
1,11,2,Pound,0,1,296.624341550049,0.656312275700887,173.833253435584,0.788111579875406,0.6155324018005,810.970873719051,7.89242422399567,10.8914106873224,9.24157843652344,810.970873719051,1,567.763636363636,4
1,11,3,Pound,-0.274721127897378,0.961523947640823,293.20470664708,0.696048319115388,198.237231619088,0.670913323969126,0.741535779123771,807.580530630776,4.95621953839029,10.0782973540302,9.74479290503662,807.580530630776,1,583.32,4
1,11,4,Pound,-0.554700196225229,0.832050294337844,343.145741631745,0.688395077691315,212.90373411474,0.901816028724632,0.432120180430553,832.90756921897,5.30039158393226,7.83047810622224,4.35263273634352,0,0,582.303571428571,4
1,11,5,Line,-0.894427190999916,-0.447213595499958,246.519776082975,0.0649491689680228,241.350367722943,0.998548302510375,0.0538636013802277,252.929290680782,0.463647609000806,1.63815058552065,0.774322268514196,252.929290680782,1,474.52,1
1,11,6,Psi,-1,0,281.811994066967,0.936521357914593,208.676783567315,0.186891897283913,0.982380485723133,474.323180796039,0.321750554396642,5.89852800926864,4.01474387114102,474.323180796039,1,561.055555555556,2
1,11,7,Infinity,-0.447213595499958,-0.894427190999916,244.826469157238,0.298498931586179,15.2315462117278,-0.919145030018058,0.393919298579168,559.344834770518,1.72739820377691,8.42940644068351,2.46762844544734,0,0,579.14,1
1,11,8,Pound,0,1,283.621226286045,0.762958040524781,153.600130208278,0.800780571170187,0.598957825590709,718.2955537654,4.90978454023457,7.59564648993034,4.75657785103107,718.2955537654,1,501.75,4
1,11,9,Pound,0,1,313.0814590486,0.726642340681726,186.59046063505,0.857492925712544,0.514495755427526,711.570971473871,3.51182169494247,7.10276226325969,4.10185113112603,0,0,564.078431372549,4
1,11,10,Psi,-1,0,276.696584727748,1.18156533884358,245.081619057815,0.0938462871610713,0.995586698578321,481.312033169287,7.02316019115546,7.8805526563828,4.49177814051361,481.312033169287,1,545.414634146341,2
1,11,11,Pound,-0.124034734589208,0.992277876713668,293.981291921782,0.725229912242439,179.847157330885,0.906325139741357,0.422581046750572,707.709442061123,4.83674397493145,7.39258056713125,4.88852174982408,0,0,599.155555555556,4
1,11,12,Infinity,-1,0,260.909946150008,0.372677355577873,53.2634959423431,-0.769757960393397,0.638335869594524,574.337761746082,4.39063842598805,11.8411936552958,7.19277674387444,574.337761746082,1,495.067796610169,2
1,11,13,Psi,-0.447213595499958,0.894427190999916,302.034766210779,1.0434368448816,241.267486412902,0.136777650775224,0.990601773796318,516.236050883693,3.82390920846454,7.08123659634034,5.06858360511589,516.236050883693,1,626.771428571429,2
1,12,1,Psi,0,1,270.573465070025,1.09888444313444,234.795655837156,0.255541354826486,0.966798125760205,495.652714471877,6.39384252835348,6.45005262327439,5.17212541176664,0,0,529.842105263158,2
1,12,2,Pound,-0.0995037190209989,0.995037190209989,307.88471868542,0.741747746859323,195.389354878919,0.772815899277489,0.634630274903369,733.702001507326,4.73811859521791,7.3111788066877,5.92911471818978,733.702001507326,1,560.928571428571,4
1,12,3,Psi,-1,0,335.737993083893,1.19250233545344,299.808272067333,0.0733802301327399,0.997304036804056,596.933529076552,4.12438637683712,7.25213842092644,3.83586452975404,0,0,622.405405405405,2
1,12,4,Psi,0,-1,263.153947338815,1.1768821434386,224.742074387508,0.155734079145554,0.987799016294654,449.712248713227,3.29424198198506,11.5682020080816,9.47158347669622,449.712248713227,1,538.833333333333,2
1,12,5,Infinity,-0.707106781186547,-0.707106781186547,180.941979650937,0.409245895199033,19.7989898732233,-0.707106781186548,0.707106781186548,423.445385365556,0.982793723247329,8.74704469241096,2.79906890826923,0,0,534.566037735849,1
1,12,6,Infinity,-0.894427190999916,0.447213595499958,168.077363139716,0.53021577277663,11.3137084989848,0.707106781186547,0.707106781186547,393.833971390625,3.46334320798644,9.77746527402856,4.23727594474648,0,0,511.475409836066,1
1,12,6,Infinity,-0.447213595499958,-0.894427190999916,172.409396495667,0.294234565111188,6.32455532033676,0.948683298050514,0.316227766016838,382.494191129895,1.10714871779409,9.94791201418903,4.39305429290613,382.494191129895,1,511,1
